,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise,Trust,Anticipation
430,"That is a little bit of a worry. You know, will the National Health Service still be here? Yeah. Well, we're older, you know? You know, that's a that's a scary thing because I've I've only known the health service, you know, and I've, I've, you know, benefited.",0.0010407974,1.9274845e-05,0.44953772,0.07055097,0.0054882723,0.0032656007,0.46756944,0.0025279168
431,"My my sister's a carer, but she's up in Sunderland up in the Northeast. And obviously, I live here now, so I don't take her. But I speak to her most of the time and I speak to her every day. If I'm home but if I'm at my daughters, which is a lot. I spend half of my time at my daughter. But yeah, yeah, no, I'm not a carer. Yeah, it's like being a mother again.",0.15322444,0.0006447923,0.013765533,0.48874676,0.0013867144,0.17322315,0.15217833,0.016830277
432,"Yeah. You mentioned something earlier about dementia. Yeah. And saying that, you know, if you've got dementia again, all of this is going to go is going to go is going to go, you've lost. Yeah. That's what all of your social connections, because unfortunately, you know, mentally, you're not able to ...",0.0050362973,0.08614171,0.39685827,0.05903406,0.08357183,0.010264698,0.35865247,0.00044065304
433,"your memory is not that good either. So you could have to rely on somebody that's just said to be able to go online for banking and everything else. And if we can't go online, then we're in trouble, you know?",0.0026583064,0.00046692963,0.013651126,0.01892755,0.016592257,0.087854646,0.84275454,0.017094651
434,"Yes, family.",0.0063186744,0.0073254295,0.008164987,0.52504736,0.023190629,0.18529242,0.23987964,0.004780861
435,"Family is a support, yeah",0.008254182,0.008721733,0.033231676,0.18775758,0.007659371,0.11614802,0.63063544,0.007592
436,"Yeah, well, I've got my church family. So they would be called family.",0.013197574,0.0023063102,0.004939027,0.42512405,0.027600348,0.39712042,0.117578894,0.012133398
437,"Yes, firends, family. so I guess family in the widest sense. Yes.",0.0057496005,0.0035340737,0.0067228004,0.1874561,0.014149716,0.69794655,0.03830169,0.046139456
438,"Yes, because you can choose your friends. Yes, yes. Friends can become family.",0.002106719,0.00089131726,0.003375983,0.10876066,0.0015680118,0.014269465,0.86882865,0.00019916003
439,People you are most close to,0.0504979,0.012797938,0.14600359,0.020562401,0.09560541,0.026820026,0.64257145,0.005141294
440,Social Connections.,0.0058595804,0.00071296806,0.01869809,0.21909069,0.017896904,0.053237285,0.6727865,0.011717993
441,"Yeah, OK. I think technology, TV and social media are the big one.",0.09356863,0.047396008,0.07193493,0.39434224,0.05012028,0.1629656,0.16377537,0.015896931
442,because we I think people watch tons of TV.,0.043944366,0.017643321,0.072579846,0.35614818,0.08111014,0.12744759,0.29003617,0.01109038
443,"Yeah, I do. Laughs watching too much..",0.0057363124,0.0059128567,0.016224014,0.67887056,0.087451115,0.0569749,0.11993892,0.02889135
444,"Yeah, I find it fabulous. There is  these quizzes and all that sort of things, and it keeps working on. Yeah. And everything else. I think that's the physical aspect of it.",0.18404353,0.010508245,0.18483956,0.18569519,0.014684396,0.011463322,0.4074404,0.0013253834
445,"But like you said earlier, I think there's that sense of if you're in the house with no sound of any description or you feel lonely. Yeah, even if you've got the television on the radio or something, on the background, you don't notice the silence. You don't noticeit by yourself.",0.0025578935,0.0010492268,0.047578353,0.21496741,0.043638412,0.07023596,0.6196085,0.000364182
446,"And I keep talking about my mother, for she likes to how, even though she can't see it, she likes to have the quizzes on. Yeah, you know, she watches the chase. Yeah. And what's the one before that, Tipping point? Yeah. And then so she can answer the questions yes, it keeps up the mind active. Even though she can't see it, she can hear it.",0.40403593,0.004401951,0.017509548,0.27485678,0.025589945,0.030146977,0.24210115,0.001357715
447,"So we didn't really talk much about that kind of mental stimulation, did we? That is really important.",0.0233943,0.004544435,0.06389561,0.12046029,0.10988151,0.06679082,0.5739013,0.037131764
448,"What about mental health in terms of if you're going physically going worse, you feel bad in your head. Yes. And then you don't feel like going out to meeting people.",0.017576093,0.0005542324,0.07600287,0.2953274,0.0056672865,0.0041958345,0.598508,0.0021683085
449,"Yeah, because that could be depressing. When you can't get up and do things for yourself, like you used to",0.02861957,0.0025608027,0.010284214,0.20944312,0.62708664,0.04683687,0.06574185,0.0094269365
450,When we can't be bothered to go to the church. You know what you're feeling?,0.021240313,0.0043463497,0.2661547,0.19047749,0.098928876,0.028520687,0.35929516,0.031036438
451,depression.,0.061889995,0.0018016057,0.023343774,0.23539813,0.6564909,0.0029504981,0.013282608,0.0048424564
452,If the people at church found out where I am.,0.003177278,0.0020863484,0.005508451,0.08402269,0.022633279,0.43940958,0.42745695,0.01570542
453,Drugs.,0.013605294,0.013982746,0.04231397,0.2605341,0.24057683,0.23713146,0.17550299,0.016352626
454,Facilitator.,0.004038094,0.0015983457,0.33628783,0.50418735,0.031569153,0.03789973,0.065872364,0.018547144
455,"I think the other one, I think as you get older, you lose your confidence.",0.005502183,0.0004465948,0.103883944,0.04113096,0.007964075,0.017368848,0.8218767,0.0018267096
