,Unnamed: 0,Name,Gender,Time,Text
683,171,Speaker 5,M,00:52:49,A lack of money could be a barrier.
684,172,Speaker 4,F,00:52:56,"But I think there are places you can go and they'll come out and do it for you. But you own your own home. So I don't have it works that way. Yeah, but I know people like my sister. She couldn't get in the bath, no more so they came out to put  the shower in, and she's got like a toilet. Yeah. So because she can't, she's on one of those walkers now."
685,173,Speaker 5,M,00:53:23,"You've got to qualify, I think. Yeah. And then social services would help you."
686,174,Speaker 1,F,00:53:29,"Yeah, maybe."
687,175,Speaker 4,F,00:53:29,"That's what I meant, social services."
688,176,Speaker 3,F,00:53:32,All depends how much money you 've got.
689,177,Speaker 1,F,00:53:35,"And how serious your condition is becauseI might feel that my situation is serious, but somebody assessing me in a very formalised way."
690,178,Speaker 1,F,00:53:45,"Social services may say, Oh, we don't think that you're needy enough."
691,179,Speaker 3,F,00:53:50,"Yeah, yeah, I'm going to get a stool to sit on so that I can do peeling vegetables or cooking or anything like that. If I make the bed, I have to stop because of the pain in my back, so that  can take me hours, even put a hoover around. I have to stop, sit down place my back so that can take ages. So actually, I might need a cleaner."
692,180,Speaker 1,F,00:54:13,"Yeah, and that's going to cost you. You know, and you have the resources. Yeah. And then again, that's somebody coming in your home that you might not want."
693,181,Speaker 3,F,00:54:20,"Yeah, yeah."
694,182,Speaker 5,M,00:54:22,"And it's knowing that that help is out there as well, because you may not know that you could get help. Yeah. So it'd be nice if somebody came to see you and explained, Oh yeah, you could have this, you could have that because I'm sure a lot of think lots of older people don't claim certain things today and that they're entitled to."
695,183,Speaker 1,F,00:54:41,"Yeah, yeah. And there is the pride as well, isn't it?"
696,184,Speaker 4,F,00:54:46,"Because my mom was the same. She didn't know she she had a pension, and that was it until she stopped going blind and social service came out, filled all these forms for her. She's getting fortune now."
697,185,Speaker 1,F,00:55:02,"Yeah, but that is depending on somebody letting social services know."
698,186,Speaker 4,F,00:55:08,"And my mom doesn't think that she should be entitled to it now. Well, if you're not entitled to take it off you."
699,187,Speaker 5,M,00:55:18,"Yeah, yeah, yeah. Well, she's paid all her life social insurance. That's what it's for, isn't it?"
700,188,Speaker 4,F,00:55:25,"Yeah, yeah."
701,189,Speaker 1,F,00:55:26,"I think also my house is designed for me at my health and my height and my capabilities. If any of those change, you know, I won't be able to reach the cupboards. I won't be able to get down, you know, if I were in a wheelchair or was having to use sticks to get around things that are simple now. Yeah, you know, would suddenly just be impossible to manage."
702,190,Speaker 2,F,00:55:52,"So I mean, we've only got like a two story and not really high ceilings, but they're coming down the stairs. We've not got banisters because don't need banisters at the moment. And one of I actually. And we've got like one door the front door. To go out of that to get up to the main road to the path  we've about 12 steps. So again, like if I, you know, if my abilities gone. How would I get up those steps. Because you know my next door neighbour, he's got the cancer, her husband, she's got a mobility scooter now. And he took away the steps and put in a ramp. But it's like, Wow, it's a bit steep. I would say, mice, imagine, you know, going down it and disappearing down in the garden. wow..laughs"
703,191,Speaker 2,F,00:56:45,"So it's that, you know, all of that you think, Oh, so you like you can do all of these things now quite easily, but in years to come? Yeah, I saw those in it adapting your home to suit. Yeah."
704,192,Speaker 1,F,00:56:57,"And shopping. You know, obviously, we go shopping. We take the car. If I wanted to get the bus, I would then have to maybe shop small every day because I'd have to walk back from the bus stop, which is close to the house. I wouldn't be able to carry much. And if I got a trolley, I wouldn't be able to lift the trolley onto the bus to get, you know, so I'd constantly be having to think about what do we need? What can I carry? How far do I have to carry aids? What shops can I still use?"
705,193,Speaker 3,F,00:57:28,"And if you're using a walking stick, you've got less."
706,194,Speaker 2,F,00:57:32,"Yeah, yeah. And if you live remotely, sort of away from the city even harder because. You know, if you can't drive anymore. They're not necessarily bus services to where you want to go, when you want to go there. I said that makes it even harder as well. I mean, we've got like one little village shop we sell basic things, but they are expensive. Yeah, exactly. So, you know, like half a dozen eggs is just over two pounds woo. So again, if you want, you know, just a state pension, you know you going to be compromising your health because you you're doing without things. Because, yeah, because of that, you know? Yeah, I save the boiler break down. Heat is more important to you may be than have been a loaf of bread or some milk. I don't know. You know, you've prioritising what you do and don't need, isn't it?"
707,195,Speaker 2,F,00:58:37,"Yeah, yeah. Yeah, they were struggling during the pandemic, weren't they?"
708,196,Speaker 4,F,00:58:41,"For me, I like to go shopping myself, I hope not never happens to me because I love shopping."
709,197,Speaker 2,F,00:58:51,"I like I like to my own food. Yes, because my my menu for the however long I've done my shopping is based on what I buy. Yeah. And if so, I'll be getting the bargains. Yes. Yes, special offers. And then that takes what you're making for the rest of the month."
710,198,Speaker 5,M,00:59:08,Especially with clothes because you want to feel them and try them on.
711,199,Speaker 4,F,00:59:11,"Lots of shops have shut down, like Debenhams, I'm gutted because I love that shop."
712,200,Speaker 3,F,00:59:18,"With  home delivery you've got to rely on the products being good, especially fresh products."
713,201,Speaker 4,F,00:59:27,"When you are in the supermarket, you see them going around with these big trollies and they just go on like they're picking it off the shelves."
714,202,Speaker 3,F,00:59:34,"Yeah, I'm checking the day of expiry."
715,203,Speaker 1,F,00:59:37,"I'm too fussy. I'm one of these people that if there's a row of them, it's like not the first one."
716,204,Speaker 1,F,00:59:43,"And yeah, yeah, yeah, somebody's gonna take the first one. I have to get one from around the back. You know, I might go and shop and think I'm going to make beef stew today, and then I go in the shop and something else is more reasonable, or catches my eyes. So yeah,"
717,205,Speaker 2,F,00:59:59,"yeah, it's exactly what I do."
718,206,Speaker 5,M,01:00:03,Look for the bargains.
719,207,Speaker 2,F,01:00:04,"Yeah, yeah, it's what it's sort of"
720,208,Speaker 4,F,01:00:06,"clearance. I like to look at bargains. Yeah, yeah. Well, I buy some good stuff."
721,209,Speaker 3,F,01:00:14,"You can put it in the freezer, can't you?"
722,210,Speaker 1,F,01:00:16,"Yeah, I have had deliveries before, and what I found difficult is the guy comes to the door and dumps it down on the floor. And then you know that he's on a really short timescale. You know, he's got to turn around in so many seconds and and he's kind of like, you know, get your and get your shopping and you're like, Oh, really stressed that I'm going to kind of like yank everything out of this thing, and I wouldn't like somebody to come into the house and be just chucking stuff. Yeah, and then rushing off. So yeah, I don't know."
723,211,Speaker 5,M,01:00:48,They don't always give you the very thing either.
724,212,Speaker 1,F,01:00:50,"Yeah, we've given you this instead. Did I ask for that? No. Why are you giving me that?  How is that helpful?"
725,213,Speaker 5,M,01:00:55,"It's the same colour..Laughs.  Yeah, yeah."
726,214,Speaker 1,F,01:01:07,"Also, I think food shopping is quite personal, isn't it? Yeah."
727,215,Speaker 3,F,01:01:11,And it's another way of socialising. You get to see people.
728,216,Speaker 4,F,01:01:14,"Yeah, but the thing is, if you live on your own, you've got to spend a certain amount for it to be delivered."
729,217,Speaker 4,F,01:01:22,Yeah. So get five over twenty five or whatever.
730,218,Speaker 4,F,01:01:26,"Yeah, well, yes, that's right. I was born out of food and you're not going to necessarily be using that. Yeah. Have you ever looked in somebody else's shopping basket or trolley and been quite judgemental umm? Laughs"
731,219,Speaker 4,F,01:01:38,Yeah.
732,220,Speaker 1,F,01:01:40,"And sometimes if I've got something in my shop, I always feel guilty. If I'm buying a bottle of wine, you know, my local co-op, I was like,"
733,221,Speaker 2,F,01:01:46,Does anybody know?
734,222,Speaker 1,F,01:01:47,Yeah. And then I think I want to hold it up and go low alcohol. Laughs
735,223,Speaker 2,F,01:01:51,"Okay, maybe. It's eight o'clock in the morning and I need it...Laughs"
736,224,Speaker 5,M,01:02:57,"Yes. Knowledge. Would it be big for me? Knowledge knowing? Yeah, yeah. Information?"
737,225,Speaker 5,M,01:03:04,Yeah. So it's something you haven't heard about
738,226,Speaker 2,F,01:03:13,"I think everybody would have internet, wouldn't they? I keep saying that in our village when the like the parish council say well they can find on the web pages, maybe they don't use internet. Yeah, yeah."
739,227,Speaker 4,F,01:03:24,"Yeah, I mean, like, are we talking about when we are going to be that age where I know how to do the internet, but I'm not great at it. I get by. But like, like my mother, she's in her 80s. She's blind. She does know nothing. We bought a mobile phone. She couldn't use it!"
740,228,Speaker 4,F,01:03:49,It's worth some help as well. Yeah. Asking somebody.
741,229,Speaker 1,F,01:03:52,"So that's about socialisation, isn't it?"
742,230,Speaker 3,F,01:03:53,"Yes, for the knowledge somebody that's using whatever. It's like a social service or something like that. Yeah. Yeah. So something would know, if they're using their facilities.."
743,231,Speaker 5,M,01:04:07,something like 65.
744,232,Speaker 2,F,01:04:08,It's like a community group .
745,233,Speaker 1,F,01:04:12,"So, you're looking for the physical things, you know?"
746,234,Speaker 1,F,01:04:19,"So for me, I don't know about other people, but for me, one of the big problems is the actual physicality of the house that I live in. Keeping it in good repair and suitable for me."
747,235,Speaker 2,F,01:04:31,"Yeah, maintenance."
748,236,Speaker 1,F,01:04:32,"So I don't know how to describe that. But yeah, and maintenance and adaptations for the property that I'm actually living in."
749,237,Speaker 2,F,01:04:40,"Yes, do you need help getting in and out of the bath and up the stairs?"
750,238,Speaker 2,F,01:04:58,"It could be, couldn't it?"
751,239,Speaker 1,F,01:05:10,Did we say much about transport as well?
752,240,Speaker 2,F,01:05:17,"We did mention it. Yeah, sort of loss the car, so you got loss of independence. If you ..."
753,241,Speaker 5,M,01:05:22,Transport.
754,242,Speaker 1,F,01:05:23,"Yeah, mm."
755,243,Speaker 3,F,01:05:33,I think knowledge.
756,244,Speaker 1,F,01:05:35,"I don't think that's a physical one, isn't it?"
757,245,Speaker 5,M,01:05:38,"Oh, I see."
758,246,Speaker 3,F,01:05:39,All right.
759,247,Speaker 1,F,01:05:39,"I think that's more like a social informational one, I think we are thinking about, you know, kind of bricks and mortar type of .., you know, the physical environment around us"
760,248,Speaker 4,F,01:05:49,"Being able to do your own shopping, if you couldn't do your own shopping. That's a big one for me."
761,249,Speaker 2,F,01:06:05,That you're physically being able to go and do it yourself.
762,250,Speaker 6,M,01:06:08,"Maybe the mobility? Yeah. Mhm. Yeah. Like, moving yourself and also transporting things. So it's more like for mobility. Yeah. Yeah."
763,251,Speaker 1,F,01:06:24,"Yeah, so it's a physical capability."
764,252,Speaker 6,M,01:06:27,"Yeah, something like this. I loved the whole knowledge that you guys talked about because this is something that's not exactly physical. It doesn't fit anywhere, but it's just amazing. And I think that that's something we need to think about."
765,253,Speaker 1,F,01:06:43,"And maybe it's something more like run regular newsletters, regular updates, community centres which are very physical in the sense of, if those if those people like us actually community workers, age concern. Yeah, yeah, you know, housing provider,."
766,254,Speaker 3,F,01:07:02,They would know a lot of...
767,255,Speaker 1,F,01:07:05,The kind of the physical environment if those agencies like.
768,256,Speaker 6,M,01:07:10,An information centre.
769,257,Speaker 2,F,01:07:12,"It's like the GP surgeries, they know the demographics to be able to..."
770,258,Speaker 5,M,01:07:26,"Because it's always something you learn like, Oh, I didn't know. But even now in my job and I should know what's out there, mostly. But that's always something I think I've got to know about that."
771,259,Speaker 2,F,01:07:36,"And if that makes your life easier by knowing it, that you know that you could get sort of grab handles to get the door, you know, if you were struggling with your front door would, you know it's just yeah."
772,260,Speaker 3,F,01:07:50,I think information is important because there's a lady that moved into the wrong house and she realised that the heating was in with the bill.
773,261,Speaker 1,F,01:07:59,Oh bless her!
774,262,Speaker 3,F,01:07:59,"So she was freezing cold all through the winter. She had to go to hospital for hypothermia. You know, she was really in a bad way because she didn't get information"
775,263,Speaker 1,F,01:08:10,and she was frightened to put it on?
776,264,Speaker 3,F,01:08:12,"Yeah, because it was extra money, she didn't realise. So that's why I'm talking about, information ...I told her go and ask in the end."
777,265,Speaker 1,F,01:08:32,"But we all obviously ...yeah, we didn't do a good job by explaining that that to her. Obviously, and again, I guess.."
778,266,Speaker 3,F,01:08:40,"It's also the maintenance of the House isn't it? yeah, because keeping it warm."
779,267,Speaker 1,F,01:09:23,So helpful gadgets. I love a gadget.
780,268,Speaker 3,F,01:09:31,"Did you meet my sister when she came down? Um yeah. She she got loads of stuff because obviously from the hospital, all the doctors, you know, she got a social worker to come to see her, and that's how she found out. She got lots of stuff."
781,269,Speaker 1,F,01:09:52,"Yeah, so gadgets, adaptations for actually physically help you stay in the same environment"
782,270,Speaker 4,F,01:09:59,"and help keep your independence, doesn't it? Yeah."
783,271,Speaker 1,F,01:10:04,"And having a handrail for up, yeah, versus moving home. Yeah, such a quick win."
784,272,Speaker 3,F,01:10:10,"I've got all that in my flat already. Because the person who lived there before me was in a wheelchair, so ..."
785,273,Speaker 1,F,01:10:28,"Cats, yes. Love cats."
786,274,Speaker 3,F,01:10:30,"They're dangerous when you get older, trip over. My one sent me down the stairs because you know when you go down stairs I don't go straight I go like this. I tried to avoid him, top to bottom, boom. Oh, so that's why my back is..."
787,275,Speaker 1,F,01:10:46,Did you get rid of your cat after that?
788,276,Speaker 3,F,01:10:49,"No, no. Laughs"
789,277,Speaker 1,F,01:10:50,See because you love your cat.
790,278,Speaker 5,M,01:10:51,"They are company, aren't they?"
791,279,Speaker 1,F,01:10:53,"and they that they are the best company. Yeah, yeah."
792,280,Speaker 1,F,01:11:00,"And I found after my cat died that I felt that I had nothing to care for and no routine in my life left because it was like I would get all she would be where is my breakfast. Hmm. So I had that routine of. And it kind of took me out of me because I had to do something for something else. You know, I had to always be thinking of something something else. You know, and there was a company routine. That sense of"
793,281,Speaker 5,M,01:11:32,something to worry about.
794,282,Speaker 1,F,01:11:33,"Yes, yes, exactly. So I found it really hard when she died because I just felt like the house felt like a house not a home and I felt like something was really missing. And I really struggled to to find a routine or something to do that wasn't just about me. Yeah."
795,283,Speaker 5,M,01:11:53,When did she die?
796,284,Speaker 1,F,01:11:56,November.
797,285,Speaker 5,M,01:11:57,Oh yeah. Are you going to get another one?
798,286,Speaker 1,F,01:12:00,"I want to. But Rob is not ready yet. He says, .."
799,287,Speaker 5,M,01:12:05,Just take on home.
800,288,Speaker 3,F,01:12:07,Yeah. We will get you a little kitten.
801,289,Speaker 3,F,01:12:09,and that's what I want to get a kitten.
802,290,Speaker 3,F,01:12:12,"Yeah. Well, I'm not one allowed the pets, so yeah, but I wouldn't have another pet."
803,291,Speaker 1,F,01:12:17,And I think that's really difficult..
804,292,Speaker 3,F,01:12:19,Because it's tying as well.
805,293,Speaker 4,F,01:12:21,"You can go on birthday now, you can go away. You haven't got to worry about somebody looking after that more."
806,294,Speaker 3,F,01:12:29,That's the problem I had when I moved to the Barbican.
807,295,Speaker 3,F,01:12:35,"Well, yeah. But yeah, they are too tying, I mean, because my mother's not well and it's hard. To get up there when you have to, but I've got good neighbours who look look after her."
808,296,Speaker 1,F,01:12:52,"Yeah, but I think again, pets may become more important when you can't go long distances you when maybe you're not travelling. So much and you know you're on your own for longer periods of time."
809,297,Speaker 3,F,01:13:06,"I'm just waiting when Kirsty gets home, she's getting a dog, so I'll dog sit my grand-dog. Yeah, Liam's got born. But obviously he's up in Manchester."
810,298,Speaker 3,F,01:13:29,"Another one is stairs lift, because a lot of people live in two story house or whatever, so stair lift would be a physical adaptation. Would it be in the mobility, stairs lift? because it is mobile, to take you upstairs and bring you down."
811,299,Speaker 5,M,01:13:56,"Yeah, it comes with adaptations."
812,300,Speaker 6,M,01:13:59,"It's a very broad categories, so..."
813,301,Speaker 1,F,01:14:02,"But I'm thinking that pets are very important to people. Certainly would be, it would get more and more important."
814,302,Speaker 4,F,01:14:10,"Yeah. And dogs, dogs and cats, they sense when you're unhappy, so"
815,303,Speaker 1,F,01:14:21,"And a cat says I don't care. Yeah, you're unhappy, oh yeah, whatever."
816,304,Speaker 3,F,01:14:30,Dogs are more reliant on the owners and cats are more dependent on us.
817,305,Speaker 1,F,01:14:36,"And I suppose if you have something like a dog, as long as you don't have a massive great big dog, then that feeds into the exercise, you've got a rason to go out to push yourself to exercise."
818,306,Speaker 3,F,01:14:56,"Yeah, that's right. Spaces, parks. Yeah, yeah. Lots of well-being, isn't it?"
819,307,Speaker 4,F,01:15:01,"Yeah. Well, I live on the Barbican, so I've got everything there, green space, the sea, rubbish, too, Yeah, seagulls. Laughs"
820,308,Speaker 5,M,01:15:16,"no. It's nice down there, isn't it?"
821,309,Speaker 3,F,01:16:14,"The other thing is, I find supermarkets don't cater of single people. So you have to buy big, don't you? I don't need to buy big tins, I want small tins. So tomatoes and things like that. So it's not necessarily catered for single people."
822,310,Speaker 4,F,01:16:35,"Yeah, you can. You can buy small tins, but sometimes it's cheaper to buy a big tin, though."
823,311,Speaker 1,F,01:16:47,"But if you go to somewhere, like if you go on holiday and you, you go to a restaurant and it's just you. Yeah, it's a very uncomfortable experience to sit in a coffee shop by yourself. Yeah. To sit in a restaurant. Oh yes. But I think it would be much know. I know some restaurants tried this. This is a table where somebody might come and say, I can't remember the expression, but somebody might come and sit and chat. And so I'm."
824,312,Speaker 6,M,01:17:14,Is it a shared table  or something like that? I don't know.
825,313,Speaker 1,F,01:17:16,"Yeah, it was a scheme and there was a notice on the table and it said something like this is a community coffee table and somebody might just come. And if you sit here, be prepared. Somebody else might come and sit here with you to chat. And I think there needs to be more of that kind of thing because if you don't get to see anybody, and you think well, I'll go out for a cup of coffee. You then feel like a good drinking go or I've got to pretend that I'm reading something because I'm"
826,314,Speaker 3,F,01:17:41,"The times I had to go and get something to eat, it's like.... so it would be nice just to"
827,315,Speaker 1,F,01:17:51,"Especially again, if it's difficult to cook at home for yourself, you don't feel like it to be able to go to places where you didn't. You didn't have this feeling that everybody was going, Oh no, no. Oh dear, on our own."
828,316,Speaker 3,F,01:18:08,"Also, I think as you get older, it's harder to make friends. Yes. Yeah, because your old friends, you know, might moved away or they passed away. Yeah, and all that sort of things. So, yeah, well, to make new friends, it's quite hard."
829,317,Speaker 4,F,01:18:24,"You know, I left my home, my family, my friends, over 30 years ago and when me and my ex-husband split up and moved to Plymouth and. Because my daughter was here, obviously, my eldest daughter was here already. And, um, yeah, I find it really, really hard. I was in my forties when I moved into Plymouth, and I did find it really, really hard considering I had a lot of friends in the army environment. It was just like a big family. And so I left home, moved to that. All my friends are in Sutherland, my best friends, the people I grew up with, family also."
830,318,Speaker 1,F,01:19:15,"I think also if you lose a partner, with a divorce or they die, then you often lose half of your friends with that, you know, because."
831,319,Speaker 4,F,01:19:27,You lose half of the family.
832,320,Speaker 1,F,01:19:29,"Yeah. You know, you might as a couple. Yeah, their family. Yeah, you have their friends as well. Yeah. And that person isn't there for whatever reason. You suddenly just what? It might include things like grandchildren and things."
833,321,Speaker 4,F,01:19:42,"Yeah, yeah. My, you know, his for his family were very supportive of me. We were really, really close. But now, like the kids have got their own kids. So basically all I see is, well, I've got friends. Hazel's my friend. Yeah. Not that you've seen much of each other. I haven't. I've got my family. But sometimes it's just nice to."
834,322,Speaker 5,M,01:20:20,"I was going to say often it's we compared to China you know, where the culture is different, where the elderly are more respected. I mean, we don't live in the same house. Yeah, there is more social connections. Well, in Britain, we've lost a lot of that in the last century, I think."
835,323,Speaker 3,F,01:20:39,"Yeah, because of the care home system as well."
836,324,Speaker 4,F,01:20:43,"Yeah, I do see my family there. They would be there for me to drop of the heart if I needed them, but I need them to meet me. Yeah."
837,325,Speaker 1,F,01:20:54,"So, I don't have any family left living. So, it's me, that's the end. But I think there's a lot of prejudice about older people. You know, there's a lot of assumptions about older people about, you know, for example, if I'm putting on an activity and somebody saying I'll put some music on and they say we can find some war songs and I'm like, How old do you think these people are?"
838,326,Speaker 1,F,01:21:19,"Oh, you know, yeah. Laughs. They were probably in the teens listening to this stuff in the sixties. Yeah, yeah. There's this idea that once you hit 50, you know you want to talk about the war. You want to, you knind of..."
839,327,Speaker 3,F,01:21:36,mention Elvis Presley. You say ...Laughs
840,328,Speaker 1,F,01:21:41,"you know,and because you've hit a certain age certainly, physically you've deteriorated, mentally  you've deteriorated, and"
841,329,Speaker 4,F,01:21:48,"all my children were brought up listening to Disco. I love Disco, but my grandchildren, then probably one they'll grow up, I don't probably think..., it's horrible music. I mean, some of the music my children like, I like, you know,."
842,330,Speaker 1,F,01:22:10,"But you're not allowed to. Do you know what I mean? In the sense? Yeah, because you're older. Yeah, yeah. You're not allowed to like that music or you're not allowed to like these clothes, you know, why are you shopping in that shop buying those clothes? You should be down at Marks and Spencers? buying something suitable for your age."
843,331,Speaker 5,M,01:22:35,"It's kind of interesting stuff, you know, you just got to try  once you're older, you know, like, you know, well, maybe somebody younger. Yeah. So maybe not so valued."
844,332,Speaker 3,F,01:22:49,"Yeah, I think when I was young, the eldest was the boss and all that changed in that quite annoys me. Yeah, yeah, that is right. Yes."
845,333,Speaker 1,F,01:23:01,"That is interesting that you say that, you know, because as you get older, you find that the people who are telling you what to do at work, are actually quite a lot younger than you. And you're like, ummm! Laughs"
846,334,Speaker 3,F,01:23:13,"Oh, yeah, you know, I even now I respect my mother, you know, if she says, you do this, you do it. Yeah. But now it's like. So it's just I mean, I know I'm only 61 year old, but it is like losing control. Yeah, yeah, yeah. The kids rule the roost, not the adults."
847,335,Speaker 5,M,01:23:42,You need to put your foot down.
848,336,Speaker 3,F,01:23:43,"I know, I know ..Laughs."
849,337,Speaker 3,F,01:23:43,"The other thing I find is I'm not good on technology. I'm not there at all. I don't just let it go. Yeah. And you're trying to ask your daughter, Tell me, why do you do it yourself? Try it yourself. Yeah. You know, that's it."
850,338,Speaker 3,F,01:24:02,"That's that's another thing. It's a barrier. Yeah. I think to older people, it's a technology thing. I think it's sleeping us the airlines. Yeah. You know, banking is going to be online. All this sort of stuff now going to be everything. Yeah. And also the other thing you know, you can get done on the phone at a certain age, you know.."
851,339,Speaker 3,F,01:24:26,"Rotten phone calls, you know, trying to get money out"
852,340,Speaker 1,F,01:24:29,"Oh, scammers?"
853,341,Speaker 3,F,01:24:30,"Yes, scammers, that sort of things. So you don't understand that. I think that's enough environmental problem."
854,342,Speaker 5,M,01:24:36,"Because it's a big social thing with Facebook and stuff now. Yeah, yeah."
855,343,Speaker 3,F,01:24:40,"Because nobody properly talks to each other anymore, do they? That's always on the phone. Yeah. You know, so you can say nasty things to people that you don't see their feelings? Hmm. Face to face. So you could get all that as well. So that could terrify an old person, you know?"
856,344,Speaker 1,F,01:24:57,"Yeah, I get the other thing, because I'm quite OK with technology. Yeah, I was in a coffee shop one day, it seems to spend an awful lot on coffee shops, and the app wasn't working. And I said to the go at the counter, Oh, I can't get my points. The app isn't working and she said you have to have the app and I'm like, I've got the app. Do you know how it works? My love and I'm like what? Why do you talk ...Of course it's just not working. And it was because she saw that I was older. My hair was grey. She immediately assumed, that I didn't know how to use the app. No, it's just not working. It's not that I don't know how to use it."
857,345,Speaker 3,F,01:25:39,"Yeah, to me Hazel, you look really young, you know,."
858,346,Speaker 1,F,01:25:43,"Oh, thank you."
859,347,Speaker 3,F,01:25:43,"But I've said that to you in the past,."
860,348,Speaker 1,F,01:25:45,And maybe I was having a bad day. Laughs.
861,349,Speaker 1,F,01:25:49,"Yes, she was, exactly. Really condescending. She was raising her voice. She was speaking very clearly ..."
862,350,Speaker 1,F,01:26:05,"I think I found it quite upsetting because it reminded me that I am to other people what I see is not what other people see. And there was this assumption that I might end up missing out on things or being treated in a different way because people have made a judgement about me. Just, you know, we've decided that you're an old person and you're not capable. So we're not going to even offer you this opportunity to do something."
863,351,Speaker 3,F,01:26:35,"When I get on the bus with a younger person, gets up, sit down, Idon't want to sit down and stand up here. Laugh."
864,352,Speaker 4,F,01:26:46,"I still get up for an eldery person to give them my seat. But you see these people come and just sat there and an old lady over old man gets on and the won't move. Yeah, and there is me getting up."
865,353,Speaker 1,F,01:27:07,"But it's in the media, isn't it? If somebody either in the negative, they get attacked in the street or, you know, somebody does something. They run a marathon. If it's somebody under the age of 50, they just run a marathon and they just got mugged. Once you pass 50s, they deal, you know, 73 got mugged. Or, you know, amazing man. 81 run a marathon. It's like this whole thing in our culture."
866,354,Speaker 3,F,01:27:35,"Yeah, I've been mugged. It's not nice."
867,355,Speaker 1,F,01:27:36,"No I know I can imagine that, you know, people have this perception without really thinking about what people are like at certain age."
868,356,Speaker 3,F,01:27:46,That could not give confidence.
869,357,Speaker 1,F,01:27:48,"Exactly. And and then that makes you start thinking, do I need to be, you know, in a more supported environment? Am I safe? Do I want to go out? yeah."
870,358,Speaker 1,F,01:28:01,"Yeah, very frightening!"
871,359,Speaker 4,F,01:28:24,"Plymouth community homes are brilliant. Yes, they are. You know, you can't fault them, even though sometimes some certain people put them down. Mentioning no names Hazel, you probably know who I am talking about. But yeah, they are really good."
872,360,Speaker 3,F,01:28:52,"The person, the person who wants to know without asking? Because if you don't ask, you're not going to learn. Yeah, yeah. But if they don't know the people, they're not going to help you. Yeah. So it's down to the person or the family. Yeah."
873,361,Speaker 4,F,01:29:08,"Yeah, I think because you get to when you first move in you get a booklet, all the dos, the don'ts, the waht's on. Yeah, I think that's really helpful. Yeah, but I reckon this lady didn't know she should have been told that because when I moved in then told me, well, when I went to look at the property then told me everything that I have to pay. Yeah. And what the payment was for. Yeah. So I can't understand why that lady wasn't told."
874,362,Speaker 4,F,01:29:45,Yeah. So why would she sit in the cold?
875,363,Speaker 5,M,01:29:48,"Unless she missed it, you know, because you are told so many things anyway and you can't remember everything."
876,364,Speaker 3,F,01:29:57,"yeah, yeah, because you're new to the place you're frightened. I suppose you'd get worried to ask other people, you don't know them. Yeah. And everything else. Yeah. You know,."
877,365,Speaker 1,F,01:30:05,Why would she sit in the cold?
878,366,Speaker 3,F,01:30:07,"I thought had her cover over, but still not enough, because she had not wanted to come out with us either?"
879,367,Speaker 3,F,01:30:12,"Yeah. You know, so her blood blood was low, but I don't know why."
880,368,Speaker 4,F,01:30:17,People would they put the heating on. I can't understand why she wouldn't put the heating on.
881,369,Speaker 3,F,01:30:21,"No, because she thought she had to pay extra on top of it."
882,370,Speaker 4,F,01:30:25,"Oh, I see."
883,371,Speaker 3,F,01:30:26,"She wasn't told the heating was included. She wasn't told, so she thought she had to pay extra on top to keep the place warm."
884,372,Speaker 5,M,01:30:38,"I'm thinking about social groups as well as clubs, and there is like something holding people back like all that's not for me. Oh, that's not my kind of thing. Well, in fact, if you were to go along with it, make new friends and probably have a laugh. Yeah, and it would be generally, good, good for them. So I think people should be encouraged to do more."
885,373,Speaker 1,F,01:31:01,"And also maybe some more things where people are encouraged to mix through ages. Yeah, because, you know, some intergenerational stuff where we're and I don't mean that patronising thing where very young people come with a basket of food..."
886,374,Speaker 3,F,01:31:16,"I love mixing with the elderly, even though I'm"
887,375,Speaker 1,F,01:31:19,"yeah, but I think we should do things like lunch clubs that have a whole, you know, anybody is welcome to come, because I think once you start saying this is for you because you're a certain age and you go to this and you don't go to the that again just reinforces a lot of this kind of ."
888,376,Speaker 5,M,01:31:36,"It is creating the family, I suppose, isn't it?"
889,377,Speaker 1,F,01:31:38,Yeah. Absolutely.
890,378,Speaker 3,F,01:31:39,"I think we are lucky ourselves for the generation we're in now, because 60, 20 years ago, would be the old age, wouldn't it? You know, we're talking about sixty looking after older people. Yeah, it seems weird, you know? Yeah, I'm scrapping at 60, all those years back. So we're lucky because we've got the infrastructure, the free national health and all sort of things which they wouldn't have, you know, so we are lucky that way, and that's why I think we're living longer. So there is more for us, yeah, than it was in the past. You know, there were care homes in those days"
891,379,Speaker 4,F,01:32:18,"But th thing in the past, everything was, it's like, you know, this plastic pollution? Yeah. You know, you never got anything in plastic bags when I was young. Everything was in paper bags."
892,380,Speaker 4,F,01:32:32,"Yeah, I used to get grease proof paper to wrap your ham and then put it in a brown paper bag. Yeah. So now, more stuff I know, they're trying to stop that, but that was in my generation."
893,381,Speaker 1,F,01:32:57,"And that is definitely a physical barrier. Yeah, yeah. Plastic packaging on some fruits these days. When you're trying to pull it off, and it just won't go ."
894,382,Speaker 3,F,01:33:01,"Especially with the arthritis in your hands, right?"
895,383,Speaker 1,F,01:33:09,"Yeah. Yeah, that's pretty funny. Put it back in paper bags please."
896,384,Speaker 5,M,01:33:12,Like the TV is a big social friend for people as well.
897,385,Speaker 4,F,01:33:17,"I wouldn't, I couldn't live without a telly."
